"","aic","r2","adjr2"
"851",2465.068,0.4919167,0.1120362
"852",2473.42,0.5052306,0.1167728
"853",2479.122,0.3102087,0.02487913
"854",2448.957,0.5700826,0.1825879
"855",2467.119,0.4665133,0.09460139
"856",2458.523,0.4928778,0.1203259
"857",2418.804,0.6337407,0.2629486
"858",2460.66,0.5522526,0.1618912
"859",2453.828,0.53777,0.1570223
"860",2481.129,0.436017,0.0665133
"861",2447.63,0.5750196,0.1859994
"862",2434.113,0.577253,0.1993073
"863",2429.196,0.6013701,0.2236966
"864",2462.393,0.4931064,0.1170129
"865",2453.752,0.4502786,0.1027039
"866",2466.504,0.5269302,0.1289375
"867",2477.857,0.4306489,0.06863181
"868",2474.233,0.417903,0.06741148
"869",2454.898,0.4556995,0.1011819
"870",2432.364,0.5464571,0.1817179
"871",2462.094,0.5562239,0.1636857
"872",2465.763,0.355051,0.04992263
"873",2447.808,0.5441768,0.1720855
"874",2446.541,0.5398306,0.1665439
"875",2457.534,0.4152691,0.08651036
"876",2455.034,0.5358305,0.154553
"877",2439.303,0.5574408,0.1825721
"878",2454.797,0.6101285,0.2200766
"879",2466.981,0.4244392,0.07363255
"880",2465.631,0.5412822,0.1509921
"881",2479.431,0.3948245,0.0499584
"882",2472.634,0.5200979,0.1276418
"883",2457.863,0.583445,0.1805069
"884",2470.608,0.5234616,0.12085
"885",2469.996,0.4685887,0.1004744
"886",2475.928,0.4868461,0.09514252
"887",2469.779,0.4976861,0.111471
"888",2453.521,0.5219475,0.1511674
"889",2475.927,0.5862357,0.1665219
"890",2457.384,0.4196177,0.09051799
"891",2447.45,0.5693459,0.1850102
"892",2487.881,0.5112739,0.1055784
"893",2469.507,0.3776156,0.0535552
"894",2456.996,0.4592836,0.1084259
"895",2463.092,0.5421406,0.1485463
"896",2432.643,0.6632134,0.2758447
"897",2450.389,0.4256213,0.09262956
"898",2486.725,0.4004847,0.04755476
"899",2433.304,0.5512501,0.1845412
"900",2476.438,0.358012,0.04132391
"901",2470.926,0.334203,0.03794527
"902",2469.713,0.5314923,0.1419706
"903",2490.919,0.3388266,0.01910652
"904",2458.502,0.4749984,0.1145575
"905",2449.396,0.5926946,0.2009414
"906",2464.845,0.3389946,0.04861898
"907",2463.731,0.5442987,0.1513736
"908",2463.673,0.4542334,0.09609578
"909",2440.589,0.4524957,0.1153641
"910",2481.194,0.4436709,0.0742739
"911",2491.767,0.3550428,0.02403849
"912",2435.453,0.5447384,0.1795299
"913",2512.261,0.5207192,0.08654851
"914",2485.576,0.3599312,0.0354478
"915",2455.986,0.4867425,0.120464
"916",2492.607,0.4927287,0.08688371
"917",2473.769,0.410714,0.0716454
"918",2486.574,0.3162842,0.01790969
"919",2481.712,0.3942353,0.04943514
"920",2470.392,0.4604163,0.09535672
"921",2457.87,0.6140715,0.2158905
"922",2444.224,0.5621472,0.1854552
"923",2467.017,0.5059238,0.1176042
"924",2431.645,0.611685,0.2356745
"925",2458.21,0.5560455,0.1599006
"926",2476.493,0.3623322,0.04107187
"927",2466.735,0.5298262,0.1398559
"928",2467.816,0.4614948,0.08921178
"929",2468.174,0.4339662,0.0755943
"930",2431.783,0.6005567,0.2225077
"931",2433.571,0.5570291,0.1887326
"932",2482.32,0.5071167,0.1079791
"933",2468.72,0.4709378,0.09940146
"934",2460.873,0.4887224,0.1155864
"935",2450.061,0.6084141,0.2140788
"936",2449.743,0.5081047,0.138036
"937",2461.965,0.3978985,0.06371617
"938",2467.549,0.4233027,0.07978963
"939",2434.488,0.6185762,0.2395566
"940",2474.347,0.3537435,0.03428304
"941",2466.346,0.5798383,0.178849
"942",2476.213,0.4718688,0.09310357
"943",2458.8,0.5131053,0.1334447
"944",2429.745,0.614238,0.2329689
"945",2498.628,0.4089523,0.04015446
"946",2475.541,0.4111789,0.06111236
"947",2465.988,0.4264199,0.0791621
"948",2432.29,0.5914287,0.2159207
"949",2466.388,0.4604238,0.09173158
"950",2420.957,0.6309923,0.2554716
"951",2475.379,0.4509914,0.08549544
"952",2449.906,0.577557,0.182629
"953",2472.278,0.5740627,0.1706046
"954",2455.791,0.5080217,0.1309008
"955",2466.493,0.489396,0.1091384
"956",2479.633,0.3816507,0.04962648
"957",2489.204,0.5124213,0.103217
"958",2420.397,0.6367899,0.2581692
"959",2439.234,0.541914,0.1759492
"960",2470.032,0.5041781,0.1155129
"961",2466.199,0.5208221,0.1248969
"962",2359.051,0.7064712,0.3776717
"963",2425.032,0.6308969,0.2553228
"964",2452.275,0.4754113,0.1150063
"965",2425.742,0.6450867,0.2682588
"966",2469.742,0.5248923,0.133633
"967",2451.397,0.5416549,0.1550123
"968",2467.358,0.5288085,0.142142
"969",2469.359,0.3865142,0.05743576
"970",2455.098,0.4281908,0.09155307
"971",2478.396,0.2925653,0.01709966
"972",2493.152,0.4514229,0.06728819
"973",2451.529,0.4071002,0.08262329
"974",2477.594,0.5413419,0.1329302
"975",2469.566,0.4803222,0.1024943
"976",2428.726,0.4889828,0.1436192
"977",2444.537,0.4749344,0.1249468
"978",2487.233,0.3426859,0.02202101
"979",2478.783,0.5821122,0.1714029
"980",2438.842,0.4993177,0.1450568
"981",2454.468,0.5203742,0.1387511
"982",2441.494,0.5285862,0.1558725
"983",2458.821,0.5702851,0.1794051
"984",2484.908,0.4992034,0.09841655
"985",2483.451,0.289969,0.01914751
"986",2449.734,0.5281932,0.155386
"987",2449.934,0.6003468,0.2121866
"988",2465.161,0.4917517,0.111846
"989",2474.78,0.474491,0.08858886
"990",2442.541,0.6702747,0.2782647
"991",2441.889,0.5044253,0.1441027
"992",2479.484,0.4313861,0.0656359
"993",2452.27,0.4298326,0.09662154
"994",2475.712,0.4426693,0.08063508
"995",2455.698,0.5950887,0.1940673
"996",2474.676,0.4369022,0.07850628
"997",2474.184,0.4755775,0.100858
"998",2461.055,0.5699352,0.1719022
"999",2478.315,0.4605599,0.0882142
"1000",2467.797,0.4615297,0.09653504
"1001",2478.42,0.4334821,0.07143123
"1002",2479.445,0.4841351,0.09946313
"1003",2466.256,0.5770432,0.1783903
"1004",2471.025,0.4554594,0.08649085
"1005",2485.068,0.4666079,0.07986259
"1006",2473.053,0.5358001,0.1366771
"1007",2483.659,0.5217199,0.1186456
"1008",2471.066,0.4242705,0.06611737
"1009",2436.513,0.5882622,0.2147157
"1010",2488.175,0.3804861,0.03744664
"1011",2479.543,0.4694238,0.08296287
"1012",2445.067,0.5758505,0.1939929
"1013",2480.232,0.4718344,0.08936391
"1014",2470.736,0.4889652,0.1049916
"1015",2456.133,0.4221324,0.08226528
"1016",2454.59,0.485665,0.1192564
"1017",2465.601,0.5980267,0.1914101
"1018",2471.627,0.494452,0.1113383
"1019",2489.924,0.4265473,0.06087009
"1020",2464.712,0.4672668,0.09904847
"1021",2485.279,0.5481616,0.1309009
"1022",2432.187,0.5107543,0.1582131
"1023",2468.498,0.3925787,0.05537691
"1024",2470.638,0.2720257,0.02651069
"1025",2474.883,0.5905871,0.1766679
"1026",2465.475,0.5051367,0.1166604
"1027",2453.101,0.5091991,0.1323038
"1028",2462.042,0.3588936,0.05647898
"1029",2468.105,0.4683877,0.1002574
"1030",2459.543,0.491077,0.1218224
"1031",2449.26,0.5020597,0.137921
"1032",2480.362,0.4824905,0.1012766
"1033",2474.938,0.5391967,0.1374592
"1034",2466.894,0.3702516,0.05474716
"1035",2452.201,0.4417222,0.1011634
"1036",2493.735,0.2743059,0.002236657
"1037",2429.608,0.5720913,0.2054806
"1038",2470.283,0.3759351,0.05578891
"1039",2441.016,0.6016182,0.2140689
"1040",2466.792,0.5643195,0.1605022
"1041",2466.989,0.3523,0.04780714
"1042",2470.89,0.5962243,0.1815209
"1043",2461.097,0.4515281,0.09330508
"1044",2453.127,0.5259053,0.1455861
"1045",2494.386,0.4490678,0.06480394
"1046",2470.914,0.424573,0.07376084
"1047",2498.606,0.4784433,0.07790252
"1048",2472.092,0.4457944,0.08744551
"1049",2450.261,0.6369608,0.2385775
"1050",2464.647,0.4819779,0.115144
"1051",2451.08,0.5669016,0.1782081
"1052",2450.867,0.4957842,0.1307035
"1053",2435.852,0.6032255,0.2231228
"1054",2451.125,0.5291905,0.1531648
"1055",2463.429,0.4912796,0.1149149
"1056",2460.477,0.536728,0.1486586
"1057",2465.251,0.572621,0.1721279
"1058",2465.459,0.5187201,0.129557
"1059",2473.666,0.4580243,0.08551875
"1060",2449.728,0.5081301,0.1415416
"1061",2475.52,0.3861721,0.05348834
"1062",2445.084,0.6256665,0.2373302
"1063",2476.202,0.4299667,0.06796046
"1064",2460.523,0.3351341,0.049382
"1065",2447.213,0.5636822,0.1807142
"1066",2457.443,0.5220776,0.1443695
"1067",2434.811,0.5551184,0.1828843
"1068",2462.528,0.4749494,0.1073919
"1069",2473.411,0.3821282,0.05369997
"1070",2460.988,0.4849539,0.1113229
"1071",2453.693,0.5081893,0.1381359
"1072",2488.314,0.36714,0.02621663
"1073",2446.997,0.4667388,0.123131
"1074",2466.82,0.3344477,0.04173856
"1075",2441.706,0.586554,0.2056586
"1076",2463.159,0.4160292,0.07655271
"1077",2454.38,0.5368832,0.1558922
"1078",2459.27,0.5544086,0.1647684
"1079",2482.9,0.3342616,0.02697229
"1080",2457.328,0.5122115,0.1359081
"1081",2455.436,0.5782456,0.1870792
"1082",2468.614,0.3209207,0.03579834
"1083",2475.225,0.5257443,0.131083
"1084",2486.636,0.5167491,0.1086336
"1085",2442.719,0.6487918,0.2513835
"1086",2484.723,0.2460833,0.001406875
"1087",2426.516,0.6465939,0.2706987
"1088",2429.839,0.5976943,0.2216348
"1089",2457.031,0.5194346,0.1375972
"1090",2471.531,0.3187561,0.03430997
"1091",2476.382,0.4715591,0.1000791
"1092",2443.833,0.5892339,0.2061247
"1093",2436.491,0.6441623,0.257032
"1094",2485.419,0.2283504,-0.003818091
"1095",2483.818,0.4227649,0.0609385
"1096",2487.799,0.5535894,0.1345842
"1097",2445.763,0.544249,0.1721779
"1098",2411.746,0.583615,0.2244018
"1099",2454.197,0.5652182,0.1793628
"1100",2479.259,0.4662544,0.08323198
"1101",2443.912,0.5686537,0.1908598
"1102",2474.757,0.4708712,0.09200633
"1103",2435.818,0.5892553,0.2161199
"1104",2469.099,0.3784964,0.05063896
"1105",2484.592,0.3965852,0.04023539
"1106",2453.933,0.4723821,0.1081703
"1107",2494.015,0.3721722,0.03040386
"1108",2469.562,0.4111369,0.07203359
"1109",2463.643,0.5538314,0.1639969
"1110",2472.834,0.4085294,0.06234993
"1111",2468.015,0.4795119,0.09791996
"1112",2473.697,0.5659722,0.1628032
"1113",2448.543,0.4998374,0.1353547
"1114",2422.915,0.6534004,0.2817882
"1115",2453.555,0.4767201,0.1199374
"1116",2469.591,0.4429037,0.08451976
"1117",2471.557,0.3775068,0.05709109
"1118",2440.875,0.5328536,0.1611786
"1119",2476.032,0.5110179,0.1164457
"1120",2475.248,0.3194253,0.03114035
"1121",2442.279,0.6053864,0.2129151
"1122",2487.279,0.4624963,0.07914336
"1123",2461.71,0.5249455,0.1443949
"1124",2450.813,0.5991248,0.2035446
"1125",2456.183,0.4339481,0.09356129
"1126",2460.573,0.5554856,0.1662098
"1127",2420.936,0.5327553,0.1811104
"1128",2472.286,0.4968008,0.1104311
"1129",2466.141,0.5916393,0.1889593
"1130",2424.973,0.5847302,0.2195371
"1131",2467.469,0.4153996,0.07235859
"1132",2480.204,0.4417163,0.07599004
"1133",2477.796,0.422809,0.07207186
"1134",2481.497,0.4030346,0.049879
"1135",2443.114,0.484729,0.1389574
"1136",2458.083,0.5888765,0.1953844
"1137",2459.74,0.5567687,0.1644199
"1138",2467.197,0.5056147,0.1244692
"1139",2449.155,0.4774479,0.1172252
"1140",2458.685,0.5064925,0.1326237
"1141",2462.341,0.527197,0.1365326
"1142",2434.855,0.6127496,0.2340069
"1143",2473.364,0.3779231,0.05015837
"1144",2451.185,0.4436874,0.1031066
"1145",2461.585,0.5445294,0.1552261
"1146",2490.884,0.4519331,0.06782817
"1147",2436.105,0.6110643,0.2314772
"1148",2490.68,0.2869327,0.006146482
"1149",2484.456,0.5587412,0.137987
"1150",2464.833,0.4002591,0.06581201
"1151",2462.379,0.5238402,0.1323135
"1152",2433.866,0.6193992,0.2375392
"1153",2467.467,0.3467032,0.04716334
"1154",2470.133,0.3675361,0.04892244
"1155",2427.299,0.6529374,0.2746957
"1156",2468.066,0.4141883,0.06391891
"1157",2461.74,0.5346905,0.1565908
"1158",2495.909,0.4104271,0.04154724
"1159",2458.238,0.4827135,0.115962
"1160",2473.357,0.4156276,0.06526848
"1161",2445.017,0.6853998,0.2922085
"1162",2474.638,0.5909347,0.1735464
"1163",2495.742,0.5628803,0.1400501
"1164",2499.021,0.416308,0.03943584
"1165",2473.522,0.4545192,0.08181722
"1166",2456.893,0.59622,0.1957489
"1167",2445.291,0.6067384,0.211538
"1168",2387.344,0.6739148,0.3276578
"1169",2445.29,0.5695854,0.1853391
"1170",2418.645,0.6965282,0.3252899
"1171",2465.053,0.5516404,0.1575365
"1172",2424.521,0.6815485,0.3014269
"1173",2489.487,0.5153188,0.1068383
"1174",2482.547,0.4050022,0.0479194
"1175",2461.126,0.4160965,0.0766152
"1176",2482.635,0.4524073,0.06833051
"1177",2455.443,0.4732795,0.1162147
"1178",2458.221,0.4863239,0.1164462
"1179",2450.286,0.5885866,0.194964
"1180",2438.786,0.5762638,0.1979371
"1181",2478.435,0.2725391,0.0123333
"1182",2426.502,0.5737317,0.2077006
"1183",2488.123,0.5040215,0.104221
"1184",2487.92,0.5564923,0.1348437
"1185",2489.757,0.2381,-0.002701894
"1186",2452.532,0.5135576,0.1339909
"1187",2486.882,0.2913701,0.01634946
"1188",2481.452,0.544741,0.1337561
"1189",2485.892,0.5344453,0.1275588
"1190",2482.95,0.378818,0.03978662
"1191",2464.505,0.4526555,0.09085831
"1192",2492.376,0.4604451,0.0731425
"1193",2483.735,0.4503126,0.08111761
"1194",2460.07,0.4971774,0.1252721
"1195",2450.933,0.5641057,0.1778478
"1196",2474.981,0.440208,0.07815033
"1197",2483.098,0.378497,0.03951411
"1198",2457.423,0.415494,0.07963689
"1199",2442.276,0.4680721,0.1245284
"1200",2476.56,0.474892,0.09644279
"1201",2473.264,0.4808667,0.1067361
"1202",2444.367,0.5304271,0.1547061
"1203",2461.006,0.4630066,0.1016958
"1204",2483.477,0.5571735,0.1469695
"1205",2484.994,0.3057112,0.01448041
"1206",2447.132,0.5786907,0.19115
"1207",2434.045,0.5143791,0.162445
"1208",2444.755,0.5964122,0.2131407
"1209",2466.088,0.4829834,0.112699
"1210",2471.405,0.439383,0.07732061
"1211",2447.652,0.5444237,0.1724015
"1212",2481.831,0.483444,0.09496751
"1213",2468.802,0.5297169,0.1397174
"1214",2467.975,0.3317735,0.03981631
"1215",2476.421,0.3213769,0.02516004
"1216",2446.554,0.5067163,0.1433355
"1217",2473.801,0.5777099,0.1613417
"1218",2481.226,0.4279372,0.05846742
"1219",2478.883,0.5761207,0.1590335
"1220",2474.339,0.2975989,0.02757689
"1221",2426.591,0.5706288,0.2067711
"1222",2477.578,0.3987069,0.04969918
"1223",2457.029,0.5485543,0.1605092
"1224",2483.474,0.3947358,0.05359095
"1225",2463.275,0.3866945,0.0612149
"1226",2440.809,0.6790085,0.2871985
"1227",2487.233,0.3241697,0.02342083
"1228",2477.443,0.4235164,0.06166566
"1229",2442.581,0.5235065,0.1530689
"1230",2476.851,0.4993018,0.1170071
"1231",2437.671,0.5690144,0.1913504
"1232",2445.733,0.6524142,0.257477
"1233",2446.323,0.6025761,0.2086975
"1234",2457.587,0.5185062,0.1328908
"1235",2470.037,0.5276964,0.1407428
"1236",2416.955,0.6460544,0.2761465
"1237",2492.517,0.3258494,0.009548388
"1238",2485.288,0.415767,0.05044584
"1239",2442.312,0.5827953,0.203696
"1240",2441.495,0.563255,0.1902997
"1241",2473.45,0.5051793,0.1203463
"1242",2451.211,0.5697033,0.1785985
"1243",2436.664,0.6262118,0.2447815
"1244",2478.465,0.2972933,0.02009744
"1245",2491.955,0.1479772,-0.009767938
"1246",2467.516,0.2698043,0.02524535
"1247",2481.236,0.5606066,0.1517168
"1248",2468.842,0.5457032,0.1532197
"1249",2398.877,0.660591,0.3087231
"1250",2479.279,0.5256547,0.1199229
"1251",2439.668,0.6170112,0.2272248
"1252",2476.925,0.4886288,0.1009201
"1253",2433.58,0.625022,0.246195
"1254",2470.963,0.444116,0.08574446
"1255",2483.699,0.4067514,0.05702045
"1256",2412.118,0.6730369,0.311425
"1257",2479.68,0.4349362,0.06916655
"1258",2447.33,0.5725036,0.1893581
"1259",2461.431,0.5572447,0.1650621
"1260",2487.402,0.4073616,0.05010231
"1261",2460.363,0.4216711,0.07824401
"1262",2438.623,0.6021621,0.2182306
"1263",2461.874,0.4724904,0.1047066
"1264",2479.593,0.30908,0.02412495
"1265",2478.574,0.4131524,0.06295056
"1266",2467.692,0.5149744,0.1213
"1267",2488.563,0.3577339,0.0299551
"1268",2471.621,0.4231585,0.07604355
"1269",2438.233,0.5338945,0.1692609
"1270",2460.054,0.5210623,0.1395975
"1271",2471.148,0.4627414,0.09419755
"1272",2469.482,0.3329164,0.04063596
"1273",2486.64,0.5234081,0.1170568
"1274",2456.978,0.5391325,0.1587625
"1275",2460.107,0.5713497,0.1773975
"1276",2459.455,0.480522,0.1170748
"1277",2474.209,0.4532166,0.08414186
